"ID","recall2","impact","impact2","impact_pos_box","impact_neu_box","impact_neg_box","connect1","connect2","connect3","approach1","approach.2","approach3","course_inclusion1","course_inclusion2","course_inclusion3","normalize1","normalize2","normalize3","represent1","represent2","represent3","coursecohesion_sob1","coursecohesion_sob2","coursecohesion_sob3","coursecohesion_mor1","coursecohesion_mor2","coursecohesion_mor3","science_sob1","science_sob2","science_sob3","science_mor1","science_mor2","science_mor3","competence1","competence2","competence3","appropriate","appropriate_box","notappropriate_box","gender","race","religion","lgbtq","connect_mean","approach_mean","course_inclusion_mean","normalize_mean","represent_mean","course_belonging_mean","course_morale_mean","sci_belonging_mean","sci_morale_mean","competence_mean","gender3","race4","religion4","lgbtq2","anxdep","lgbtq_accept_uni2","manner","appropriate2","instructor"
"whiskey_98",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,4,5,5,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","An identity not listed, please describe","Christian - Catholic","Yes",3,3,4.66666666666667,3.33333333333333,3,3,3.33333333333333,3,3,3,"not_man","other","christian","yes","0","high","brief","appropriate","whiskey"
"whiskey_99",1,"moderately positive","positive","It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities","","",3,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,5,5,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Jewish","No",3,3,4,5,5,5,5,3,3,5,"not_man","white","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_100",1,"none","neutral","","It did not change the instructor’s teaching ability","",4,4,4,3,3,4,5,4,4,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It does not impact teaching or learning","","Woman","Multiracial","Christian - Catholic","No",4,3.33333333333333,4.33333333333333,3,3.33333333333333,3.33333333333333,3,3,3,3,"not_man","other","christian","no","0","high","brief","appropriate","whiskey"
"whiskey_101",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Christian - Catholic","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","christian","no","0","high","brief","appropriate","whiskey"
"whiskey_102",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Jewish","No",3,3,3,3,3.33333333333333,3,3,3,3,3,"not_man","white","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_103",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Man","Asian or Asian American","Not religious","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man","asian","nonreligious","no","1","high","brief","appropriate","whiskey"
"whiskey_104",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,3,4,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It helps to build community and trust in the classroom","","Woman","Hispanic, Latina/o/x, or Spanish origin","Christian - Other, please specify","No",3,3,4,3.66666666666667,3,3,3,3,3,5,"not_man","peer","christian","no","1","high","brief","appropriate","whiskey"
"whiskey_105",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Man","Asian or Asian American","Hindu","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man","asian","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_106",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Agnostic","No",3,3.66666666666667,4,3,3,3,3.33333333333333,3,3.33333333333333,3,"not_man","white","nonreligious","no","0","high","brief","appropriate","whiskey"
"whiskey_107",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Not religious","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","nonreligious","no","0","high","brief","appropriate","whiskey"
"whiskey_108",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It does not impact teaching or learning","","Man","White or European American","Not religious","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man","white","nonreligious","no","0","high","brief","appropriate","whiskey"
"whiskey_109",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,It helps to build community and trust in the classroom","","Woman","Hispanic, Latina/o/x, or Spanish origin","Christian - Other, please specify","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","peer","christian","no","1","high","brief","appropriate","whiskey"
"whiskey_110",1,"slightly positive","positive","It helped to normalize LGBTQ+ identities","","",4,3,3,3,5,3,3,2,2,3,3,4,4,3,4,4,4,4,4,3,5,3,1,4,1,5,3,1,3,3,"Somewhat agree","It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information","","Woman","Asian or Asian American","Not religious","No",3.33333333333333,3.66666666666667,2.33333333333333,3.33333333333333,3.66666666666667,4,4,2.66666666666667,3,2.33333333333333,"not_man","asian","nonreligious","no","1","high","brief","appropriate","whiskey"
"whiskey_111",1,"none","neutral","","It did not change the instructor’s teaching ability,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",4,3,3,3,3,4,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Atheist","No",3.33333333333333,3.33333333333333,4.66666666666667,3,3,3,3,3,3,3,"not_man","white","nonreligious","no","1","high","brief","appropriate","whiskey"
"whiskey_112",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity","","Woman","White or European American","Jewish","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","otherreligion","no","1","high","brief","appropriate","whiskey"
"whiskey_113",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Christian - Catholic","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","christian","no","1","high","brief","appropriate","whiskey"
"whiskey_114",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Christian - Catholic","No",3,3,3,3,3,3,3,3,3,3,"not_man","asian","christian","no","0","high","brief","appropriate","whiskey"
"whiskey_115",1,"none","neutral","","It did not change the instructor’s teaching ability","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Somewhat agree","It is the instructor’s decision whether or not to reveal their LGBTQ+ identity","","Man","Black or African American","Not religious","No",3,3,3,3,3,3,3,3,3,3,"man","peer","nonreligious","no",NA,"high","brief","appropriate","whiskey"
"whiskey_116",1,"none","neutral","","It did not change the instructor’s teaching ability,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Man","Asian or Asian American","Agnostic","No",3,3,3,3,3,3,3,3,3,3,"man","asian","nonreligious","no","0","high","brief","appropriate","whiskey"
"whiskey_117",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Somewhat agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,It does not impact teaching or learning","","Woman","White or European American","Jewish","No",3,3,4,3.66666666666667,3,3,3,3,3,3,"not_man","white","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_118",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information","","Woman","White or European American","Not religious","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","nonreligious","no","1","high","brief","appropriate","whiskey"
"whiskey_119",1,"slightly positive","positive","It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",3,3,3,3,3,3,4,5,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information","","Woman","Multiracial","Atheist","No",3,3,4.33333333333333,3.66666666666667,4,3,3,3,3.66666666666667,3,"not_man","other","nonreligious","no","1","high","brief","appropriate","whiskey"
"whiskey_120",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content","",3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information","","Man","Asian or Asian American","Christian - Catholic","No",3.66666666666667,3,3,3,3,3,3,3,3,3,"man","asian","christian","no","0","high","brief","appropriate","whiskey"
